Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
11,0.0016684538058481225,0.0016203894667750065,0.001502281775622871,0.0014659209117144163,0.0016565757740821337,0.0016084724794630776,0.0015393926339519644,0.0015060871145480118,0.0016783016040798158,0.0016327308417906847,0.001976001676688095,0.0018826130638943304,0.0015114130085848642,0.0014644448555761046,0.001286012572995433,0.0012340061410071814,0.0012834296791212614,0.001247151276516173,0.0015438715232803627,0.001508009183148334
12,0.0016442542560841566,0.0015974960612258739,0.0014686026656680813,0.0014345078415879838,0.0016381679177672373,0.0015909269593481802,0.0015226957732738583,0.0014905098108529487,0.0016672833363151904,0.0016222839485484208,0.0015050379184665108,0.0014208177756224476,0.0011838451680491044,0.0011389418066965573,0.0012009048924890575,0.0011542717441317938,0.0012421173905460621,0.0012075720753277099,0.0015165886830894465,0.0014815619689484054
13,0.0016215043647746527,0.0015758803013265813,0.001438826496534299,0.0014066333419321955,0.0016209995839929203,0.0015744682816087104,0.0015073245312305712,0.0014761608634247885,0.0016566781171167438,0.0016121891832589126,0.001252578522256809,0.0011827473292880494,0.001026758766687727,9.849559327857777E-4,0.0011349856703917719,0.001092521377735891,0.0012066518614706671,0.0011735552905408908,0.0014913420475539398,0.0014570869418241547
14,0.0016000496736754905,0.0015554403836972868,0.001412221223782889,0.0013816349579498987,0.0016049077914808217,0.0015590013489090939,0.0014930576864808107,0.0014628192916547379,0.0016464374923573588,0.0016024295427069786,0.0011015034351166664,0.0010435564098673603,9.371451095007558E-4,8.985774299450965E-4,0.001083152188290732,0.0010440119555534541,0.0011759240455330806,0.001144082609228018,0.0014678366744908771,0.0014343055795006186
15,0.0015797658642893,0.0015360840446821847,0.00138821695663755,0.0013589960773154413,0.0015897576318173292,0.0015444266637196324,0.0014797134867037458,0.0014503094617801685,0.0016365210623685697,0.0015929796651865816,0.0010059174637742111,9.56695430474583E-4,8.816321931774585E-4,8.460700763069869E-4,0.001041902826626239,0.001005473688037065,0.0011491077223337448,0.0011183770504878817,0.0014458383562707083,0.0014129913723174346
16,0.0015605453299913535,0.0015177229982699678,0.0013663683835979778,0.0013383126555106485,0.0015754340045060857,0.0015306472549229642,0.001467142989139203,0.001438490920907446,0.0016268933952221128,0.001583811067622589,9.430127948346338E-4,9.001164825086565E-4,8.45646783268436E-4,8.12706456832034E-4,0.0010087581894749175,9.745803093072817E-4,0.001125569888445923,0.001095834715477036,0.0014251587466553278,0.0013929603633881017
17,0.0015422931812277523,0.0015002743287671322,0.0013463255674381273,0.0013192674466071038,0.0015618381808263845,0.0015175736587611254,0.0014552243198451926,0.0014272508282970854,0.0016175230504859325,0.0015748953759915022,9.002354284613908E-4,8.619965044455905E-4,8.216087010278076E-4,7.908707229313925E-4,9.81912385509827E-4,9.49630953347027E-4,0.001104813674142177,0.0010759776837000118,0.0014056444667110673,0.001374062324368199
18,0.0015249253609455765,0.0014836618464598352,0.0013278114204915408,0.0013016098064689752,0.001548885430635,0.0015051259962143163,0.0014438577418438507,0.001416498119231333,0.0016083820609082645,0.001566205874343606,8.703219416786677E-4,8.35584842966433E-4,8.051727564643028E-4,7.762466660974336E-4,9.60019347080453E-4,9.293540067530536E-4,0.0010864408097660742,0.0010584211825481167,0.0013871691729688378,0.001356173547874457
19,0.00150836727409102,0.0014678165360172218,0.0013106046655704524,0.0012851401841955338,0.0015365029929373985,0.0014932342120395768,0.001432961529015832,0.0014061589776079375,0.0015994455304677482,0.0015577180958551225,8.488862112552075E-4,8.168364993331677E-4,7.936957902970629E-4,7.662453575312985E-4,9.420568722589756E-4,9.12781591322703E-4,0.0010701262568925188,0.001042850499205822,0.0013696277227227178,0.001339191241568169
20,0.0014925526174391775,0.0014526763667031312,0.0012945270454833794,0.0012696983668780324,0.0015246282963629022,0.0014818374145680229,0.0014224685780348263,0.0013961733137824168,0.0015906912835862593,0.00154940993856728,8.331752906013927E-4,8.032256068879263E-4,7.855077530336787E-4,7.592544578395514E-4,9.27236863166089E-4,8.991662870708381E-4,0.0010556006307371408,0.0010290045596511462,0.001352931815986565,0.001323029234239601
21,0.0014774223533509984,0.0014381857834195044,0.0012794337113349338,0.0012551546040975828,0.0015132074223883395,0.0014708828741021585,0.0014123236560381898,0.0013864920138008886,0.0015820995534109915,0.0015412615673480157,8.214038699159742E-4,7.931201968030837E-4,7.795260829573559E-4,7.542433967610329E-4,9.149441414716076E-4,8.87924095219486E-4,0.001042637737624434,0.001016664089243063,0.0013370066888462346,0.001307614687077566
22,0.001462923812010576,0.0014242950813106623,0.0012652059602350433,0.0012414028949642925,0.0015021937975922286,0.001460324962768539,0.0014024811772338863,0.0013770747809161512,0.0015736527055158623,0.0015332552321272713,8.123829396975623E-4,7.854368522349182E-4,7.750361959758124E-4,7.505411936729238E-4,9.046935924588138E-4,8.785942987004689E-4,0.0010310455462373537,0.0010056429454321715,0.0013217885673863139,0.001292885557353087
23,0.0014490099095671527,0.0014109597704710748,0.001251745708825145,0.001228355886524788,0.0014915470906189754,0.0014501241619845578,0.0013929034112557493,0.0013678884334839445,0.0015653349941037766,0.001525375063636627,8.053036156343927E-4,7.794410466968024E-4,7.715601117879739E-4,7.477052233409157E-4,8.960994381628205E-4,8.708105559438825E-4,0.0010206595121815736,9.957816694648675E-4,0.0013072226808585898,0.0012787886230675677
24,0.0014356384688170645,0.0013981399796664923,0.001238971255664221,0.001215940972666328,0.0014812322858035463,0.0014402461835124436,0.001383559040246886,0.0013589055563248496,0.0015571323476617374,0.001517606873869743,7.996062894780695E-4,7.74626785516485E-4,7.687749761702758E-4,7.454408623793189E-4,8.88852758109636E-4,8.642796708140412E-4,0.0010113375470915727,9.869426094899776E-4,0.0012932616924169627,0.0012652779279355704
25,0.0014227716293263848,0.0013857999174947309,0.0012268140073468982,0.0012040972909001502,0.0014712189062736772,0.0014306612122168359,0.001374421996024106,0.001350103427354849,0.001549032181010273,0.0015099379722373937,7.948986819531024E-4,7.706413672026486E-4,7.664611668256329E-4,7.435509102110056E-4,8.827047535078097E-4,8.587657342498457E-4,0.0010029561583669944,9.790061716063924E-4,0.001279864446049296,0.001252313544197007
26,0.0014103753349905756,0.00137390739456517,0.0012152159307532813,0.0011927733946489384,0.0014614803621958773,0.0014213432624583062,0.0013654705215659152,0.0013414631597154871,0.0015410232308180965,0.0015023570008617347,7.909030061366688E-4,7.672368863727362E-4,7.644685536059583E-4,7.419030503897351E-4,8.774540961887529E-4,8.540781037477887E-4,9.954074369234822E-4,9.71867892121308E-4,0.0012669949560292187,0.0012398605783181962
27,0.0013984188884126067,0.0013624334036640116,0.001204127556585398,0.001181925437148261,0.00145199340321851,0.0014122696343615753,0.001356686411990994,0.001332969013417208,0.0015330954118548733,0.0014948537890982873,7.874210504269602E-4,7.642381668619082E-4,7.626942016917564E-4,7.404085513226854E-4,8.729372375530351E-4,8.500621752834513E-4,9.88596669578179E-4,9.654361164259839E-4,0.0012546215845668047,0.0012278883643572886
28,0.001386874562865733,0.0013513517523502743,0.0011935064045347425,0.001171515745495558,0.0014427376574459268,0.001403420455283498,0.0013480543991816675,0.0013246078408906084,0.001525239691486797,0.0014874192259802174,7.843106180685948E-4,7.615211066951844E-4,7.6106744390278E-4,7.390081306379939E-4,8.690208986311344E-4,8.465922201175521E-4,9.82440418894113E-4,9.59630132505834E-4,0.0012427163670860662,0.0012163698038910177
29,0.0013757172638768553,0.0013406387418291455,0.0011833157331889845,0.0011615116942092906,0.0014336952422102755,0.0013947782928759231,0.0013395616514773143,0.001316368638723258,0.0015174479801594114,0.0014800451487921515,7.814693472482768E-4,7.58997796853066E-4,7.59539782379518E-4,7.376624719902454E-4,8.655961914991205E-4,8.435657705926048E-4,9.768649581904966E-4,9.543786500724626E-4,0.0012312544544687862,0.001205280821586841
30,0.0013649242335888742,0.0013302728861911764,0.001173523541724904,0.0011518848101832058,0.0014248504344312866,0.0013863278278780486,0.0013311973656864548,0.00130824218389243,0.0015097130358469216,0.0014727242459004536,7.788234333637421E-4,7.566061464490793E-4,7.58078000924821E-4,7.363458104495086E-4,8.625739772350539E-4,8.408991828984249E-4,9.718049803205043E-4,9.496185461222906E-4,0.0012202136488448792,0.001194599912922691
31,0.0013544747920360685,0.0013202346666696034,0.0011641017680636685,0.0011426100574895395,0.001416189390482026,0.0013780555765982624,0.0013229524333047955,0.0013002207374526935,0.0015020283806702365,0.0014654499720605865,7.763196694372589E-4,7.543025634412148E-4,7.566594371020072E-4,7.350415674894331E-4,8.598811723623281E-4,8.385241044071495E-4,9.672025203938724E-4,9.452938186546347E-4,0.001209574014862495,0.0011843077660150525
32,0.0013443501103076849,0.0013105063162136108,0.001155025641247672,0.0011336652627660746,0.0014076999072521433,0.0013699496547210485,0.0013148191665091611,0.0012922978022404182,0.0014943882280937005,0.0014582164745817283,7.739197697041431E-4,7.52056741055927E-4,7.552687211631761E-4,7.33739368899658E-4,8.574577905667533E-4,8.363846433340689E-4,9.630060478968725E-4,9.413547051440861E-4,0.001199317552371157,0.0011743869435731642
33,0.0013345330112958305,0.001301071630301003,0.0011462731555797097,0.001125030651092724,0.0013993712175673796,0.001361999575524732,0.0013067910724171748,0.0012844679239634,0.0014867874192996424,0.001451018528905443,7.715962868201775E-4,7.498479156721148E-4,7.538955189417143E-4,7.324330032522296E-4,8.552545597832063E-4,8.344350886563402E-4,9.591696946177962E-4,9.377569330388994E-4,0.0011894279194700598,0.0011648216140428694
34,0.0013250077943408355,0.0012919158004795275,0.0011378246414296474,0.0011166884691597692,0.0013911938143325333,0.0013541960768148089,0.001298862666416885,0.0012767265272387444,0.001479221367511163,0.001443851482326985,7.693296552189795E-4,7.476621652299049E-4,7.525329661471523E-4,7.311190239285343E-4,8.532309932860309E-4,8.326380646246717E-4,9.556525927404341E-4,9.344610773153201E-4,0.0011798901971721955,0.0011555973233111096
35,0.0013157600806136566,0.0012830252676223348,0.0011296624131954549,0.0011086226777501955,0.001383159298757748,0.0013465309718869002,0.0012910293172057963,0.0012690697798648316,0.0014716860091861525,0.0014367112047461645,7.671060387652851E-4,7.454904508745548E-4,7.511765810895926E-4,7.297957933923302E-4,8.51353821662801E-4,8.309630309659472E-4,9.524183033106533E-4,9.314320058172004E-4,0.001170690688700555,0.001146700800106083
36,0.0013067766765238876,0.0012743875923110326,0.0011217704791622852,0.001100818699533558,0.0013752602488416562,0.0013389970206623147,0.0012832871176359948,0.0012614944799700556,0.0014641777611409642,0.0014295940454767194,7.649157580274071E-4,7.433271939702585E-4,7.498235096433161E-4,7.28462832193418E-4,8.495957135182374E-4,8.293850597933598E-4,9.49434319619778E-4,9.286383973421587E-4,0.0011618167477987673,0.0011381197895873343
37,0.0012980454528245112,0.0012659913401265378,0.001114134301268579,0.0010932632112124893,0.0013674901049516692,0.0013315878178175198,0.0012756327766204252,0.0012539979617524086,0.00145669348278189,0.0014224967952687427,7.627521383939683E-4,7.411692414130719E-4,7.484720014990137E-4,7.271203781990749E-4,8.479342285037438E-4,8.278838352352404E-4,9.466716333040818E-4,9.260523206096632E-4,0.001153256631504276,0.0011298429106762233
38,0.0012895552374108962,0.0012578259799406917,0.0011067405953071922,0.0010859439714053115,0.0013598430698875408,0.001324297695283382,0.001268063528278212,0.0012465780163728216,0.0014492304427270372,0.0014154166528086,7.606106656100189E-4,7.39015114099068E-4,7.471210476634379E-4,7.257690908155108E-4,8.463509582262778E-4,8.26442833200557E-4,9.441043534269064E-4,9.236488646506938E-4,0.0011449993736687555,0.0011218595335033678
39,0.0012812957200893055,0.001249881793568263,0.001099577164042418,0.0010788496774592172,0.001352314021261835,0.0013171216369426081,0.001260577055233255,0.00123923282523913,0.0014417862891934483,0.0014083511950570516,7.584883669340117E-4,7.368644626952219E-4,7.457701304339189E-4,7.244098550230985E-4,8.44830819762032E-4,8.250486474616904E-4,9.417093706975272E-4,9.214058129972094E-4,0.0011370346761721574,0.0011141596740009414
40,0.001273257367827812,0.0012421497953661223,0.001092632757245832,0.0010719698457950734,0.0013448984343974908,0.0013100552037243738,0.0012531714235693772,0.0012319609034542815,0.0014343590236044793,0.001401298350869596,7.563833584422788E-4,7.34717675566201E-4,7.444190517957205E-4,7.230436538836153E-4,8.433614735995707E-4,8.236904350263194E-4,9.394660604385515E-4,9.193033554683616E-4,0.0011293528153030637,0.0011067339031842276
41,0.0012654313492048925,0.001234621660560234,0.0010858969538454547,0.0010652947114818858,0.001337592314243638,0.0013030944675980183,0.0012458450274172245,0.0012247610516307546,0.0014269469769426894,0.0013942563774160786,7.542945149414378E-4,7.325755985025116E-4,7.430678164264018E-4,7.216714877628863E-4,8.419328433785189E-4,8.223594590771604E-4,9.373560190492964E-4,9.173238324553522E-4,0.0011219445611995202,0.001099573269079265
42,0.001257809466944307,0.0012272896612462627,0.0010793600623198623,0.0010588151435979686,0.0013303921350580057,0.001296235953216302,0.0012385965415273213,0.0012176323146160773,0.0014195487884349363,0.0013872238389796413,7.522212304346833E-4,7.304393365651678E-4,7.417165526357204E-4,7.202943251752971E-4,8.405367191487797E-4,8.2104871193641E-4,9.353628296055728E-4,9.154515074748142E-4,0.00111480110858369,0.0010926692295845793
43,0.0012503840975732303,0.0012201466091510537,0.0010730130362094914,0.0010525225736112446,0.0013232947868078075,0.0012894765861627125,0.0012314248804891103,0.0012105739459492076,0.0014121633862099628,0.0013801995877702775,7.501632454401373E-4,7.283101161231908E-4,7.403654595696313E-4,7.18913074799541E-4,8.391664293274254E-4,8.197526038232998E-4,9.334718529443261E-4,9.136723644488228E-4,0.0011079140172985922,0.001086013594822741
44,0.0012431481373676274,0.0012131858043631328,0.001066847402204582,0.0010464089345440832,0.0013162975274082793,0.0012828136469251947,0.00122432916350187,0.0012035853770888199,0.0014047899696159505,0.0013731827464362686,7.481205235803361E-4,7.261891908485145E-4,7.390147725131089E-4,7.175285714535891E-4,8.378165692825183E-4,8.184667058144825E-4,9.316700411482085E-4,9.119739267198361E-4,0.001101275161378803,0.0010795984777548725
45,0.0012360949538580096,0.0012064009893439317,0.0010608551987376167,0.0010404666091103645,0.0013093979400566375,0.0012762447298571198,0.0012173086838029158,0.0011966661906325277,0.0013974279929267123,0.001366172691998674,7.460931643765621E-4,7.240777796279289E-4,7.376647405880308E-4,7.1614157107664E-4,8.364827766789432E-4,8.171875375353917E-4,9.299457708026612E-4,9.103450952529316E-4,0.0010948766855703358,0.0010734162520089662
46,0.001229218342262433,0.0011997863076204794,0.0010550289233823512,0.0010346883853483773,0.0013025938950333908,0.0012697677065006145,0.0012103628820196292,0.0011898160968901734,0.00139007715020153,0.0013591690409709661,7.440813425305374E-4,7.219770274623119E-4,7.363156128711654E-4,7.147527513410438E-4,8.351615454988075E-4,8.15912391818103E-4,9.282886937703474E-4,9.087760038391546E-4,0.0010887109683656588,0.0010674595160189955
47,0.0012225124862944201,0.0011933362666366703,0.0010493614876626518,0.0010290674185413217,0.0012958835154377308,0.0012633806927421342,0.0012034913228432095,0.001183034913290603,0.0013827373610958821,0.001352171635457939,7.420852664693424E-4,7.19887982738771E-4,7.349676301713422E-4,7.133627156131441E-4,8.33850072088028E-4,8.146391899440708E-4,9.266896035340184E-4,9.072578894104999E-4,0.0010827705907446878,0.0010617210626925081
48,0.0012159719228627749,0.0011870457043060365,0.0010438461781169777,0.0010235971984322188,0.0012892651464022434,0.001257082019348542,0.0011966936745285285,0.0011763225461958327,0.0013754087574483714,0.001345180530056866,7.401051507925076E-4,7.178115859902377E-4,7.336210205565404E-4,7.119719987420713E-4,8.325461277502244E-4,8.133663622141147E-4,9.251403154122632E-4,9.05782975823091E-4,0.0010770483099166402,0.001056193853924887
49,0.0012095915102407193,0.001180909758865711,0.001038476622660959,0.0010182715209129886,0.0012827373273976061,0.0012508702054974822,0.0011899696908115574,0.0011696789747732328,0.0013680916704947356,0.0013381959794085878,7.381411986539521E-4,7.157486665497386E-4,7.322759973180164E-4,7.105810736802923E-4,8.31247953363527E-4,8.120927495054685E-4,9.236335591647506E-4,9.043443696704285E-4,0.0010715370374448038,0.001050870999362469
50,0.0012033663993331245,0.0011749238416801787,0.0010332467614505073,0.0010130844635073744,0.001276298767292473,0.0012447439349701833,0.001183319194906749,0.0011631042366386133,0.0013607866185818495,0.001331218426269021,7.36193591155568E-4,7.136999444739499E-4,7.309327584756085E-4,7.091903582998307E-4,8.299541722771135E-4,8.108175222266062E-4,9.221628826820268E-4,9.029359668617463E-4,0.0010662298212095755,0.001045745738887751
51,0.0011972920077159455,0.0011690836126858038,0.0010281508215782393,0.001008030364080787,0.0012699483218790706,0.0012387020347203513,0.0011767420653048695,0.0011565984150340813,0.0013534942952749005,0.0013242484899910257,7.342624816098523E-4,7.116660358334106E-4,7.295914872184373E-4,7.07800222013108E-4,8.286637183857614E-4,8.095401136972367E-4,9.207225656068269E-4,9.015523688475403E-4,0.0010611198307279772,0.0010408114283598586
52,0.0011913639961605989,0.0011633849582037756,0.001023183295043336,0.0010031038023026835,0.001263684973613376,0.0012327434555710964,0.0011702382231392934,0.0011501616273458175,0.0013462155577687704,0.0013172869553246874,7.323479931128496E-4,7.096474600060717E-4,7.282523528767467E-4,7.064109919722263E-4,8.273757768089907E-4,8.082601654884552E-4,9.193075418635956E-4,9.001888075000449E-4,0.0010562003454008316,0.0010360615281952046
53,0.0011855782473898404,0.0011578239708809025,0.0010183389195226242,9.982995834626198E-4,0.0012575078133506732,0.0012268672548238061,0.0011638076209278209,0.0011437940148008483,0.0013389514155306343,0.0013103347614596423,7.304502183029876E-4,7.076446480115655E-4,7.269155121594769E-4,7.050229587299821E-4,8.26089735037002E-4,8.069774826767701E-4,9.179133301849326E-4,8.988410777648517E-4,0.0010514647453053005,0.0010314895944176037
54,0.0011799308468410747,0.0011523969315452838,0.0010136126615437988,9.936127243033816E-4,0.0012514160238842494,0.001221072580589946,0.001157450232528955,0.001137495733209433,0.0013317030191151743,0.0013033929912475888,7.285692205037604E-4,7.056579512198045E-4,7.255811104873349E-4,7.036363813167975E-4,8.248051427662487E-4,8.056919973120814E-4,9.165359718208526E-4,8.975054772939883E-4,0.0010469065041904294,0.0010270892718458478
55,0.0011744180652383746,0.0011471002927879784,0.0010089997017217712,9.890384405859122E-4,0.0012454088651178922,0.001215358657679746,0.0011511660441778987,0.0011312669446422831,0.001324471649107053,0.0012964628605557182,7.26705035686016E-4,7.036876499851705E-4,7.242492833159095E-4,7.022514917326222E-4,8.235216789458488E-4,8.044037386863484E-4,9.151719747013679E-4,8.961787523526446E-4,0.0010425191843688416,0.0010228542891209875
56,0.0011690363427968972,0.0011419306641026264,0.0010044954217695743,9.845721361431167E-4,0.0012394856607221738,0.0012097247749010686,0.0011449550464890882,0.0011251078099501434,0.0013172587051563894,0.001289545707713516,7.24857674859735E-4,7.017339619158627E-4,7.229201573867246E-4,7.008684988798205E-4,8.222391248040957E-4,8.031128092277171E-4,9.138182633975895E-4,8.948580493639231E-4,0.00103829643322883,0.0010187784553056802
57,0.0011637822749026071,0.0011368847984333243,0.0010000953930371019,9.80209393215195E-4,0.0012336457861409698,0.0012041702736383321,0.0011388172273297987,0.0011190184820484247,0.0013100656950840398,0.0012826429830255248,7.230271266319858E-4,6.997970496021383E-4,7.215938518729479E-4,6.99487591978045E-4,8.209573418300684E-4,8.018193650423417E-4,9.124721342919598E-4,8.935408715193819E-4,0.0010342319811195266,0.0010148556578153459
58,0.0011586525991272671,0.0011319595799970162,9.957953663661892E-4,9.759459638885624E-4,0.001227888657828893,0.0011986945375956578,0.0011327525654836958,0.0011129990999015605,0.0013028942240423309,0.0012757562383321553,7.212133597586822E-4,6.978770277079697E-4,7.202704794051083E-4,6.98108943509402E-4,8.196762538566928E-4,8.005236002906004E-4,9.111312154266032E-4,8.922250399394499E-4,0.0010303196403868954,0.001011079861465416
59,0.0011536441834533514,0.0011271520132605953,9.915912630803169E-4,9.717777624853234E-4,0.0012222137236123848,0.001193296983600415,0.0011267610250354672,0.0011070497831519328,0.0012957459837254495,0.0012688871166087923,7.194163255826589E-4,6.959739693870167E-4,7.189501469739853E-4,6.967327117442582E-4,8.183958325344287E-4,7.992257347210961E-4,9.097934305506225E-4,8.909086589178823E-4,0.001026553305361863,0.0010074451084416797
60,0.0011487540155967588,0.0011224592129653163,9.87479166952091E-4,9.677008587711354E-4,0.001216620454077681,0.001187977053374028,0.0011208425504170348,0.001101170627346006,0.0012886227416311262,0.0012620373416009365,7.176359602958445E-4,6.940879120220964E-4,7.176329567149297E-4,6.953590428971242E-4,8.1711608560359E-4,7.979260037998825E-4,9.084569669333715E-4,8.895900848292067E-4,0.0010229269531231659,0.001003945519021544
61,0.0011439791933262988,0.0011178783951017886,9.834553170130328E-4,9.637114718670202E-4,0.0012111083348981067,0.0011827342061859268,0.0011149970620640169,0.001095361699717007,0.0012815263303815245,0.0012552087074996715,7.158721869944627E-4,6.922188623122358E-4,7.163190065818839E-4,6.939880729591845E-4,8.158370474725881E-4,7.966246509672895E-4,9.071202465526052E-4,8.882678983182487E-4,0.0010194346448774755,0.0010005752928935565
62,0.0011393169156893354,0.0011134068687484722,9.795161010882432E-4,9.598059647657168E-4,0.0012056768600210326,0.0011775679123145744,0.0011092244526376201,0.0010896230354884796,0.0012744586371171397,0.0012484030686674996,7.141249175170143E-4,6.903668007469522E-4,7.150083909213637E-4,6.92619929250257E-4,8.145587716922553E-4,7.953219216340321E-4,9.057819003036715E-4,8.869408794269958E-4,0.0010160705278180445,9.97328710940812E-4
63,0.0011347644750615636,0.001109042028694922,9.756580499539637E-4,9.559808393660109E-4,0.0012003255256418219,0.0011724776472464248,0.001103524583772226,0.0010839546346673716,0.0012674215929821444,0.0012416223294296268,7.123940540682911E-4,6.88531685515988E-4,7.137012009573534E-4,6.912547317287087E-4,8.132813249854533E-4,7.940180585943256E-4,9.044407449100822E-4,8.856079853469683E-4,0.0010128288373407739,9.942001373711266E-4
64,0.0011303192499468346,0.0011047813487785624,9.718778320293762E-4,9.522327319495153E-4,0.0011950538248984054,0.0011674628865498307,0.0010978972833134086,0.0010783564592984193,0.0012604171627238557,0.0012348684339500253,7.106794906408318E-4,6.867134559066694E-4,7.123975251978906E-4,6.898925940935646E-4,8.120047825490847E-4,7.9271329858891E-4,9.030957622465585E-4,8.842683305148028E-4,0.0010097038995130786,9.911840220933198E-4
65,0.0011259786984599825,0.001100622375870351,9.681722485252647E-4,9.485584090338595E-4,0.0011898612432254393,0.0011625231013664137,0.0010923423430144398,0.0010728284311543575,0.0012534473344322707,0.00122814335621528,7.08981114249939E-4,6.849120352416991E-4,7.110974497736266E-4,6.885336247089898E-4,8.107292243936389E-4,7.914078697969426E-4,9.017460808138018E-4,8.829211687961019E-4,0.0010066901337069465,9.88274903254451E-4
66,0.0011217403524316559,0.0010965627244506355,9.645382289821963E-4,9.449547635444388E-4,0.0011847472543121183,0.0011576577544671358,0.0010868595166620676,0.0010673704298382592,0.0012465141094482467,0.0012214490901520723,7.072988060004915E-4,6.831273334087634E-4,7.098010587176233E-4,6.871779273773305E-4,8.094547325259341E-4,7.901019900740427E-4,9.003909591302023E-4,8.815658775273967E-4,0.0010037820553224777,9.854674098678767E-4
67,0.001117601812079691,0.0010926000717217926,9.60972827139344E-4,9.414188112540893E-4,0.0011797113166120419,0.0011528662968248843,0.0010814485186047265,0.001061982291276009,0.0012396194924709956,0.0012147876399065203,7.056324420042923E-4,6.813592490303767E-4,7.085084341949522E-4,6.858256019835066E-4,8.08181388814039E-4,7.887958657858427E-4,8.990297708292257E-4,8.802019432090513E-4,0.0010009742785425137,9.827562644760834E-4
